id,Week,item_id,Maincategory,Subcategory,search_volume
2023-02-19102,2023-02-19,102,Fruit,Pitfruit & citrusfruit,41
2023-02-26102,2023-02-26,102,Fruit,Pitfruit & citrusfruit,38
2023-03-05102,2023-03-05,102,Fruit,Pitfruit & citrusfruit,38
2023-03-12102,2023-03-12,102,Fruit,Pitfruit & citrusfruit,37
2023-03-19102,2023-03-19,102,Fruit,Pitfruit & citrusfruit,37
2023-03-26102,2023-03-26,102,Fruit,Pitfruit & citrusfruit,40
2023-04-02102,2023-04-02,102,Fruit,Pitfruit & citrusfruit,42
2023-04-09102,2023-04-09,102,Fruit,Pitfruit & citrusfruit,45
2023-04-16102,2023-04-16,102,Fruit,Pitfruit & citrusfruit,40
2023-04-23102,2023-04-23,102,Fruit,Pitfruit & citrusfruit,38
2023-04-30102,2023-04-30,102,Fruit,Pitfruit & citrusfruit,44
2023-05-07102,2023-05-07,102,Fruit,Pitfruit & citrusfruit,38
2023-05-14102,2023-05-14,102,Fruit,Pitfruit & citrusfruit,38
2023-05-21102,2023-05-21,102,Fruit,Pitfruit & citrusfruit,38
2023-05-28102,2023-05-28,102,Fruit,Pitfruit & citrusfruit,44
2023-06-04102,2023-06-04,102,Fruit,Pitfruit & citrusfruit,51
2023-06-11102,2023-06-11,102,Fruit,Pitfruit & citrusfruit,52
2023-06-18102,2023-06-18,102,Fruit,Pitfruit & citrusfruit,42
2023-06-25102,2023-06-25,102,Fruit,Pitfruit & citrusfruit,43
2023-07-02102,2023-07-02,102,Fruit,Pitfruit & citrusfruit,50
2023-07-09102,2023-07-09,102,Fruit,Pitfruit & citrusfruit,45
2023-07-16102,2023-07-16,102,Fruit,Pitfruit & citrusfruit,46
2023-07-23102,2023-07-23,102,Fruit,Pitfruit & citrusfruit,38
2023-07-30102,2023-07-30,102,Fruit,Pitfruit & citrusfruit,42
2023-08-06102,2023-08-06,102,Fruit,Pitfruit & citrusfruit,42
2023-08-13102,2023-08-13,102,Fruit,Pitfruit & citrusfruit,53
2023-08-20102,2023-08-20,102,Fruit,Pitfruit & citrusfruit,52
2023-08-27102,2023-08-27,102,Fruit,Pitfruit & citrusfruit,44
2023-09-03102,2023-09-03,102,Fruit,Pitfruit & citrusfruit,45
2023-09-10102,2023-09-10,102,Fruit,Pitfruit & citrusfruit,36
2023-09-17102,2023-09-17,102,Fruit,Pitfruit & citrusfruit,41
2023-09-24102,2023-09-24,102,Fruit,Pitfruit & citrusfruit,31
2023-10-01102,2023-10-01,102,Fruit,Pitfruit & citrusfruit,28
2023-10-08102,2023-10-08,102,Fruit,Pitfruit & citrusfruit,29
2023-10-15102,2023-10-15,102,Fruit,Pitfruit & citrusfruit,37
2023-10-22102,2023-10-22,102,Fruit,Pitfruit & citrusfruit,26
2023-10-29102,2023-10-29,102,Fruit,Pitfruit & citrusfruit,30
2023-11-05102,2023-11-05,102,Fruit,Pitfruit & citrusfruit,37
2023-11-12102,2023-11-12,102,Fruit,Pitfruit & citrusfruit,34
2023-11-19102,2023-11-19,102,Fruit,Pitfruit & citrusfruit,30
2023-11-26102,2023-11-26,102,Fruit,Pitfruit & citrusfruit,30
2023-12-03102,2023-12-03,102,Fruit,Pitfruit & citrusfruit,34
2023-12-10102,2023-12-10,102,Fruit,Pitfruit & citrusfruit,40
2023-12-17102,2023-12-17,102,Fruit,Pitfruit & citrusfruit,79
2023-12-24102,2023-12-24,102,Fruit,Pitfruit & citrusfruit,65
2023-12-31102,2023-12-31,102,Fruit,Pitfruit & citrusfruit,35
2024-01-07102,2024-01-07,102,Fruit,Pitfruit & citrusfruit,41
2024-01-14102,2024-01-14,102,Fruit,Pitfruit & citrusfruit,36
2024-01-21102,2024-01-21,102,Fruit,Pitfruit & citrusfruit,34
2024-01-28102,2024-01-28,102,Fruit,Pitfruit & citrusfruit,38
2024-02-04102,2024-02-04,102,Fruit,Pitfruit & citrusfruit,44
2024-02-11102,2024-02-11,102,Fruit,Pitfruit & citrusfruit,34
2024-02-18102,2024-02-18,102,Fruit,Pitfruit & citrusfruit,42
2024-02-25102,2024-02-25,102,Fruit,Pitfruit & citrusfruit,40
2024-03-03102,2024-03-03,102,Fruit,Pitfruit & citrusfruit,41
2024-03-10102,2024-03-10,102,Fruit,Pitfruit & citrusfruit,43
2024-03-17102,2024-03-17,102,Fruit,Pitfruit & citrusfruit,43
2024-03-24102,2024-03-24,102,Fruit,Pitfruit & citrusfruit,49
2024-03-31102,2024-03-31,102,Fruit,Pitfruit & citrusfruit,42
2024-04-07102,2024-04-07,102,Fruit,Pitfruit & citrusfruit,43
2024-04-14102,2024-04-14,102,Fruit,Pitfruit & citrusfruit,42
2024-04-21102,2024-04-21,102,Fruit,Pitfruit & citrusfruit,41
2024-04-28102,2024-04-28,102,Fruit,Pitfruit & citrusfruit,43
2024-05-05102,2024-05-05,102,Fruit,Pitfruit & citrusfruit,43
2024-05-12102,2024-05-12,102,Fruit,Pitfruit & citrusfruit,37
2024-05-19102,2024-05-19,102,Fruit,Pitfruit & citrusfruit,38
2024-05-26102,2024-05-26,102,Fruit,Pitfruit & citrusfruit,39
2024-06-02102,2024-06-02,102,Fruit,Pitfruit & citrusfruit,42
2024-06-09102,2024-06-09,102,Fruit,Pitfruit & citrusfruit,36
2024-06-16102,2024-06-16,102,Fruit,Pitfruit & citrusfruit,37
2024-06-23102,2024-06-23,102,Fruit,Pitfruit & citrusfruit,54
2024-06-30102,2024-06-30,102,Fruit,Pitfruit & citrusfruit,41
2024-07-07102,2024-07-07,102,Fruit,Pitfruit & citrusfruit,42
2024-07-14102,2024-07-14,102,Fruit,Pitfruit & citrusfruit,58
2024-07-21102,2024-07-21,102,Fruit,Pitfruit & citrusfruit,52
2024-07-28102,2024-07-28,102,Fruit,Pitfruit & citrusfruit,53
2024-08-04102,2024-08-04,102,Fruit,Pitfruit & citrusfruit,53
2024-08-11102,2024-08-11,102,Fruit,Pitfruit & citrusfruit,49
2024-08-18102,2024-08-18,102,Fruit,Pitfruit & citrusfruit,50
2024-08-25102,2024-08-25,102,Fruit,Pitfruit & citrusfruit,44
2024-09-01102,2024-09-01,102,Fruit,Pitfruit & citrusfruit,41
2024-09-08102,2024-09-08,102,Fruit,Pitfruit & citrusfruit,41
2024-09-15102,2024-09-15,102,Fruit,Pitfruit & citrusfruit,42
2024-09-22102,2024-09-22,102,Fruit,Pitfruit & citrusfruit,34
2024-09-29102,2024-09-29,102,Fruit,Pitfruit & citrusfruit,30
2024-10-06102,2024-10-06,102,Fruit,Pitfruit & citrusfruit,34
2024-10-13102,2024-10-13,102,Fruit,Pitfruit & citrusfruit,34
2024-10-20102,2024-10-20,102,Fruit,Pitfruit & citrusfruit,37
2024-10-27102,2024-10-27,102,Fruit,Pitfruit & citrusfruit,34
2024-11-03102,2024-11-03,102,Fruit,Pitfruit & citrusfruit,36
2024-11-10102,2024-11-10,102,Fruit,Pitfruit & citrusfruit,30
2024-11-17102,2024-11-17,102,Fruit,Pitfruit & citrusfruit,30
2024-11-24102,2024-11-24,102,Fruit,Pitfruit & citrusfruit,27
2024-12-01102,2024-12-01,102,Fruit,Pitfruit & citrusfruit,34
2024-12-08102,2024-12-08,102,Fruit,Pitfruit & citrusfruit,35
2024-12-15102,2024-12-15,102,Fruit,Pitfruit & citrusfruit,59
2024-12-22102,2024-12-22,102,Fruit,Pitfruit & citrusfruit,100
2024-12-29102,2024-12-29,102,Fruit,Pitfruit & citrusfruit,48
2025-01-05102,2025-01-05,102,Fruit,Pitfruit & citrusfruit,36
2025-01-12102,2025-01-12,102,Fruit,Pitfruit & citrusfruit,37
2025-01-19102,2025-01-19,102,Fruit,Pitfruit & citrusfruit,34
2025-01-26102,2025-01-26,102,Fruit,Pitfruit & citrusfruit,34
2025-02-02102,2025-02-02,102,Fruit,Pitfruit & citrusfruit,30
2025-02-09102,2025-02-09,102,Fruit,Pitfruit & citrusfruit,42
2025-02-16102,2025-02-16,102,Fruit,Pitfruit & citrusfruit,35
2025-02-23102,2025-02-23,102,Fruit,Pitfruit & citrusfruit,33
2025-03-02102,2025-03-02,102,Fruit,Pitfruit & citrusfruit,41
2025-03-09102,2025-03-09,102,Fruit,Pitfruit & citrusfruit,39
2025-03-16102,2025-03-16,102,Fruit,Pitfruit & citrusfruit,42
2025-03-23102,2025-03-23,102,Fruit,Pitfruit & citrusfruit,40
2025-03-30102,2025-03-30,102,Fruit,Pitfruit & citrusfruit,42
2025-04-06102,2025-04-06,102,Fruit,Pitfruit & citrusfruit,43
2025-04-13102,2025-04-13,102,Fruit,Pitfruit & citrusfruit,54
2025-04-20102,2025-04-20,102,Fruit,Pitfruit & citrusfruit,38
2025-04-27102,2025-04-27,102,Fruit,Pitfruit & citrusfruit,52
2025-05-04102,2025-05-04,102,Fruit,Pitfruit & citrusfruit,44
2025-05-11102,2025-05-11,102,Fruit,Pitfruit & citrusfruit,50
2025-05-18102,2025-05-18,102,Fruit,Pitfruit & citrusfruit,39
2025-05-25102,2025-05-25,102,Fruit,Pitfruit & citrusfruit,42
2025-06-01102,2025-06-01,102,Fruit,Pitfruit & citrusfruit,46
2025-06-08102,2025-06-08,102,Fruit,Pitfruit & citrusfruit,41
2025-06-15102,2025-06-15,102,Fruit,Pitfruit & citrusfruit,50
2025-06-22102,2025-06-22,102,Fruit,Pitfruit & citrusfruit,45
2025-06-29102,2025-06-29,102,Fruit,Pitfruit & citrusfruit,50
2020-12-27103,2020-12-27,103,Fruit,Pitfruit & citrusfruit,58
2021-01-03103,2021-01-03,103,Fruit,Pitfruit & citrusfruit,33
2021-01-10103,2021-01-10,103,Fruit,Pitfruit & citrusfruit,45
2021-01-17103,2021-01-17,103,Fruit,Pitfruit & citrusfruit,41
2021-01-24103,2021-01-24,103,Fruit,Pitfruit & citrusfruit,52
2021-01-31103,2021-01-31,103,Fruit,Pitfruit & citrusfruit,44
2021-02-07103,2021-02-07,103,Fruit,Pitfruit & citrusfruit,50
2021-02-14103,2021-02-14,103,Fruit,Pitfruit & citrusfruit,41
2021-02-21103,2021-02-21,103,Fruit,Pitfruit & citrusfruit,52
2021-02-28103,2021-02-28,103,Fruit,Pitfruit & citrusfruit,62
2021-03-07103,2021-03-07,103,Fruit,Pitfruit & citrusfruit,40
2021-03-14103,2021-03-14,103,Fruit,Pitfruit & citrusfruit,36
2021-03-21103,2021-03-21,103,Fruit,Pitfruit & citrusfruit,50
2021-03-28103,2021-03-28,103,Fruit,Pitfruit & citrusfruit,64
2021-04-04103,2021-04-04,103,Fruit,Pitfruit & citrusfruit,47
2021-04-11103,2021-04-11,103,Fruit,Pitfruit & citrusfruit,40
2021-04-18103,2021-04-18,103,Fruit,Pitfruit & citrusfruit,54
2021-04-25103,2021-04-25,103,Fruit,Pitfruit & citrusfruit,58
2021-05-02103,2021-05-02,103,Fruit,Pitfruit & citrusfruit,49
2021-05-09103,2021-05-09,103,Fruit,Pitfruit & citrusfruit,46
2021-05-16103,2021-05-16,103,Fruit,Pitfruit & citrusfruit,60
2021-05-23103,2021-05-23,103,Fruit,Pitfruit & citrusfruit,62
2021-05-30103,2021-05-30,103,Fruit,Pitfruit & citrusfruit,82
2021-06-06103,2021-06-06,103,Fruit,Pitfruit & citrusfruit,87
2021-06-13103,2021-06-13,103,Fruit,Pitfruit & citrusfruit,77
2021-06-20103,2021-06-20,103,Fruit,Pitfruit & citrusfruit,55
2021-06-27103,2021-06-27,103,Fruit,Pitfruit & citrusfruit,62
2021-07-04103,2021-07-04,103,Fruit,Pitfruit & citrusfruit,54
2021-07-11103,2021-07-11,103,Fruit,Pitfruit & citrusfruit,53
2021-07-18103,2021-07-18,103,Fruit,Pitfruit & citrusfruit,76
2021-07-25103,2021-07-25,103,Fruit,Pitfruit & citrusfruit,55
2021-08-01103,2021-08-01,103,Fruit,Pitfruit & citrusfruit,50
2021-08-08103,2021-08-08,103,Fruit,Pitfruit & citrusfruit,46
2021-08-15103,2021-08-15,103,Fruit,Pitfruit & citrusfruit,41
2021-08-22103,2021-08-22,103,Fruit,Pitfruit & citrusfruit,50
2021-08-29103,2021-08-29,103,Fruit,Pitfruit & citrusfruit,40
2021-09-05103,2021-09-05,103,Fruit,Pitfruit & citrusfruit,38
2021-09-12103,2021-09-12,103,Fruit,Pitfruit & citrusfruit,49
2021-09-19103,2021-09-19,103,Fruit,Pitfruit & citrusfruit,36
2021-09-26103,2021-09-26,103,Fruit,Pitfruit & citrusfruit,33
2021-10-03103,2021-10-03,103,Fruit,Pitfruit & citrusfruit,42
2021-10-10103,2021-10-10,103,Fruit,Pitfruit & citrusfruit,39
2021-10-17103,2021-10-17,103,Fruit,Pitfruit & citrusfruit,32
2021-10-24103,2021-10-24,103,Fruit,Pitfruit & citrusfruit,36
2021-10-31103,2021-10-31,103,Fruit,Pitfruit & citrusfruit,40
2021-11-07103,2021-11-07,103,Fruit,Pitfruit & citrusfruit,33
2021-11-14103,2021-11-14,103,Fruit,Pitfruit & citrusfruit,30
2021-11-21103,2021-11-21,103,Fruit,Pitfruit & citrusfruit,29
2021-11-28103,2021-11-28,103,Fruit,Pitfruit & citrusfruit,36
2021-12-05103,2021-12-05,103,Fruit,Pitfruit & citrusfruit,25
2021-12-12103,2021-12-12,103,Fruit,Pitfruit & citrusfruit,33
2021-12-19103,2021-12-19,103,Fruit,Pitfruit & citrusfruit,77
2021-12-26103,2021-12-26,103,Fruit,Pitfruit & citrusfruit,57
2022-01-02103,2022-01-02,103,Fruit,Pitfruit & citrusfruit,60
2022-01-09103,2022-01-09,103,Fruit,Pitfruit & citrusfruit,34
2022-01-16103,2022-01-16,103,Fruit,Pitfruit & citrusfruit,50
2022-01-23103,2022-01-23,103,Fruit,Pitfruit & citrusfruit,47
2022-01-30103,2022-01-30,103,Fruit,Pitfruit & citrusfruit,44
2022-02-06103,2022-02-06,103,Fruit,Pitfruit & citrusfruit,42
2022-02-13103,2022-02-13,103,Fruit,Pitfruit & citrusfruit,52
2022-02-20103,2022-02-20,103,Fruit,Pitfruit & citrusfruit,38
2022-02-27103,2022-02-27,103,Fruit,Pitfruit & citrusfruit,33
2022-03-06103,2022-03-06,103,Fruit,Pitfruit & citrusfruit,41
2022-03-13103,2022-03-13,103,Fruit,Pitfruit & citrusfruit,41
2022-03-20103,2022-03-20,103,Fruit,Pitfruit & citrusfruit,48
2022-03-27103,2022-03-27,103,Fruit,Pitfruit & citrusfruit,45
2022-04-03103,2022-04-03,103,Fruit,Pitfruit & citrusfruit,44
2022-04-10103,2022-04-10,103,Fruit,Pitfruit & citrusfruit,66
2022-04-17103,2022-04-17,103,Fruit,Pitfruit & citrusfruit,48
2022-04-24103,2022-04-24,103,Fruit,Pitfruit & citrusfruit,42
2022-05-01103,2022-05-01,103,Fruit,Pitfruit & citrusfruit,45
2022-05-08103,2022-05-08,103,Fruit,Pitfruit & citrusfruit,55
2022-05-15103,2022-05-15,103,Fruit,Pitfruit & citrusfruit,50
2022-05-22103,2022-05-22,103,Fruit,Pitfruit & citrusfruit,48
2022-05-29103,2022-05-29,103,Fruit,Pitfruit & citrusfruit,50
2022-06-05103,2022-06-05,103,Fruit,Pitfruit & citrusfruit,49
2022-06-12103,2022-06-12,103,Fruit,Pitfruit & citrusfruit,52
2022-06-19103,2022-06-19,103,Fruit,Pitfruit & citrusfruit,53
2022-06-26103,2022-06-26,103,Fruit,Pitfruit & citrusfruit,57
2022-07-03103,2022-07-03,103,Fruit,Pitfruit & citrusfruit,51
2022-07-10103,2022-07-10,103,Fruit,Pitfruit & citrusfruit,63
2022-07-17103,2022-07-17,103,Fruit,Pitfruit & citrusfruit,83
2022-07-24103,2022-07-24,103,Fruit,Pitfruit & citrusfruit,68
2022-07-31103,2022-07-31,103,Fruit,Pitfruit & citrusfruit,66
2022-08-07103,2022-08-07,103,Fruit,Pitfruit & citrusfruit,86
2022-08-14103,2022-08-14,103,Fruit,Pitfruit & citrusfruit,86
2022-08-21103,2022-08-21,103,Fruit,Pitfruit & citrusfruit,61
2022-08-28103,2022-08-28,103,Fruit,Pitfruit & citrusfruit,48
2022-09-04103,2022-09-04,103,Fruit,Pitfruit & citrusfruit,43
2022-09-11103,2022-09-11,103,Fruit,Pitfruit & citrusfruit,38
2022-09-18103,2022-09-18,103,Fruit,Pitfruit & citrusfruit,29
2022-09-25103,2022-09-25,103,Fruit,Pitfruit & citrusfruit,37
2022-10-02103,2022-10-02,103,Fruit,Pitfruit & citrusfruit,36
2022-10-09103,2022-10-09,103,Fruit,Pitfruit & citrusfruit,42
2022-10-16103,2022-10-16,103,Fruit,Pitfruit & citrusfruit,33
2022-10-23103,2022-10-23,103,Fruit,Pitfruit & citrusfruit,32
2022-10-30103,2022-10-30,103,Fruit,Pitfruit & citrusfruit,34
2022-11-06103,2022-11-06,103,Fruit,Pitfruit & citrusfruit,30
2022-11-13103,2022-11-13,103,Fruit,Pitfruit & citrusfruit,28
2022-11-20103,2022-11-20,103,Fruit,Pitfruit & citrusfruit,31
2022-11-27103,2022-11-27,103,Fruit,Pitfruit & citrusfruit,33
2022-12-04103,2022-12-04,103,Fruit,Pitfruit & citrusfruit,34
2022-12-11103,2022-12-11,103,Fruit,Pitfruit & citrusfruit,36
2022-12-18103,2022-12-18,103,Fruit,Pitfruit & citrusfruit,83
2022-12-25103,2022-12-25,103,Fruit,Pitfruit & citrusfruit,66
2023-01-01103,2023-01-01,103,Fruit,Pitfruit & citrusfruit,41
2023-01-08103,2023-01-08,103,Fruit,Pitfruit & citrusfruit,49
2023-01-15103,2023-01-15,103,Fruit,Pitfruit & citrusfruit,46
2023-01-22103,2023-01-22,103,Fruit,Pitfruit & citrusfruit,54
2023-01-29103,2023-01-29,103,Fruit,Pitfruit & citrusfruit,51
2023-02-05103,2023-02-05,103,Fruit,Pitfruit & citrusfruit,46
2023-02-12103,2023-02-12,103,Fruit,Pitfruit & citrusfruit,41
2023-02-19103,2023-02-19,103,Fruit,Pitfruit & citrusfruit,51
2023-02-26103,2023-02-26,103,Fruit,Pitfruit & citrusfruit,37
2023-03-05103,2023-03-05,103,Fruit,Pitfruit & citrusfruit,42
2023-03-12103,2023-03-12,103,Fruit,Pitfruit & citrusfruit,48
2023-03-19103,2023-03-19,103,Fruit,Pitfruit & citrusfruit,39
2023-03-26103,2023-03-26,103,Fruit,Pitfruit & citrusfruit,43
2023-04-02103,2023-04-02,103,Fruit,Pitfruit & citrusfruit,40
2023-04-09103,2023-04-09,103,Fruit,Pitfruit & citrusfruit,61
2023-04-16103,2023-04-16,103,Fruit,Pitfruit & citrusfruit,53
2023-04-23103,2023-04-23,103,Fruit,Pitfruit & citrusfruit,41
2023-04-30103,2023-04-30,103,Fruit,Pitfruit & citrusfruit,60
2023-05-07103,2023-05-07,103,Fruit,Pitfruit & citrusfruit,46
2023-05-14103,2023-05-14,103,Fruit,Pitfruit & citrusfruit,61
2023-05-21103,2023-05-21,103,Fruit,Pitfruit & citrusfruit,68
2023-05-28103,2023-05-28,103,Fruit,Pitfruit & citrusfruit,56
2023-06-04103,2023-06-04,103,Fruit,Pitfruit & citrusfruit,80
2023-06-11103,2023-06-11,103,Fruit,Pitfruit & citrusfruit,88
2023-06-18103,2023-06-18,103,Fruit,Pitfruit & citrusfruit,70
2023-06-25103,2023-06-25,103,Fruit,Pitfruit & citrusfruit,63
2023-07-02103,2023-07-02,103,Fruit,Pitfruit & citrusfruit,66
2023-07-09103,2023-07-09,103,Fruit,Pitfruit & citrusfruit,68
2023-07-16103,2023-07-16,103,Fruit,Pitfruit & citrusfruit,54
2023-07-23103,2023-07-23,103,Fruit,Pitfruit & citrusfruit,48
2023-07-30103,2023-07-30,103,Fruit,Pitfruit & citrusfruit,56
2023-08-06103,2023-08-06,103,Fruit,Pitfruit & citrusfruit,59
2023-08-13103,2023-08-13,103,Fruit,Pitfruit & citrusfruit,68
2023-08-20103,2023-08-20,103,Fruit,Pitfruit & citrusfruit,69
2023-08-27103,2023-08-27,103,Fruit,Pitfruit & citrusfruit,56
2023-09-03103,2023-09-03,103,Fruit,Pitfruit & citrusfruit,63
2023-09-10103,2023-09-10,103,Fruit,Pitfruit & citrusfruit,54
2023-09-17103,2023-09-17,103,Fruit,Pitfruit & citrusfruit,39
2023-09-24103,2023-09-24,103,Fruit,Pitfruit & citrusfruit,35
2023-10-01103,2023-10-01,103,Fruit,Pitfruit & citrusfruit,43
2023-10-08103,2023-10-08,103,Fruit,Pitfruit & citrusfruit,34
2023-10-15103,2023-10-15,103,Fruit,Pitfruit & citrusfruit,36
2023-10-22103,2023-10-22,103,Fruit,Pitfruit & citrusfruit,37
2023-10-29103,2023-10-29,103,Fruit,Pitfruit & citrusfruit,34
2023-11-05103,2023-11-05,103,Fruit,Pitfruit & citrusfruit,40
2023-11-12103,2023-11-12,103,Fruit,Pitfruit & citrusfruit,44
2023-11-19103,2023-11-19,103,Fruit,Pitfruit & citrusfruit,29
2023-11-26103,2023-11-26,103,Fruit,Pitfruit & citrusfruit,33
2023-12-03103,2023-12-03,103,Fruit,Pitfruit & citrusfruit,41
2023-12-10103,2023-12-10,103,Fruit,Pitfruit & citrusfruit,38
2023-12-17103,2023-12-17,103,Fruit,Pitfruit & citrusfruit,65
2023-12-24103,2023-12-24,103,Fruit,Pitfruit & citrusfruit,70
2023-12-31103,2023-12-31,103,Fruit,Pitfruit & citrusfruit,55
2024-01-07103,2024-01-07,103,Fruit,Pitfruit & citrusfruit,39
2024-01-14103,2024-01-14,103,Fruit,Pitfruit & citrusfruit,48
2024-01-21103,2024-01-21,103,Fruit,Pitfruit & citrusfruit,42
2024-01-28103,2024-01-28,103,Fruit,Pitfruit & citrusfruit,34
2024-02-04103,2024-02-04,103,Fruit,Pitfruit & citrusfruit,54
2024-02-11103,2024-02-11,103,Fruit,Pitfruit & citrusfruit,42
2024-02-18103,2024-02-18,103,Fruit,Pitfruit & citrusfruit,41
2024-02-25103,2024-02-25,103,Fruit,Pitfruit & citrusfruit,50
2024-03-03103,2024-03-03,103,Fruit,Pitfruit & citrusfruit,46
2024-03-10103,2024-03-10,103,Fruit,Pitfruit & citrusfruit,44
2024-03-17103,2024-03-17,103,Fruit,Pitfruit & citrusfruit,44
2024-03-24103,2024-03-24,103,Fruit,Pitfruit & citrusfruit,58
2024-03-31103,2024-03-31,103,Fruit,Pitfruit & citrusfruit,33
2024-04-07103,2024-04-07,103,Fruit,Pitfruit & citrusfruit,38
2024-04-14103,2024-04-14,103,Fruit,Pitfruit & citrusfruit,56
2024-04-21103,2024-04-21,103,Fruit,Pitfruit & citrusfruit,59
2024-04-28103,2024-04-28,103,Fruit,Pitfruit & citrusfruit,50
2024-05-05103,2024-05-05,103,Fruit,Pitfruit & citrusfruit,57
2024-05-12103,2024-05-12,103,Fruit,Pitfruit & citrusfruit,50
2024-05-19103,2024-05-19,103,Fruit,Pitfruit & citrusfruit,52
2024-05-26103,2024-05-26,103,Fruit,Pitfruit & citrusfruit,53
2024-06-02103,2024-06-02,103,Fruit,Pitfruit & citrusfruit,57
2024-06-09103,2024-06-09,103,Fruit,Pitfruit & citrusfruit,60
2024-06-16103,2024-06-16,103,Fruit,Pitfruit & citrusfruit,57
2024-06-23103,2024-06-23,103,Fruit,Pitfruit & citrusfruit,87
2024-06-30103,2024-06-30,103,Fruit,Pitfruit & citrusfruit,66
2024-07-07103,2024-07-07,103,Fruit,Pitfruit & citrusfruit,50
2024-07-14103,2024-07-14,103,Fruit,Pitfruit & citrusfruit,58
2024-07-21103,2024-07-21,103,Fruit,Pitfruit & citrusfruit,69
2024-07-28103,2024-07-28,103,Fruit,Pitfruit & citrusfruit,72
2024-08-04103,2024-08-04,103,Fruit,Pitfruit & citrusfruit,79
2024-08-11103,2024-08-11,103,Fruit,Pitfruit & citrusfruit,82
2024-08-18103,2024-08-18,103,Fruit,Pitfruit & citrusfruit,58
2024-08-25103,2024-08-25,103,Fruit,Pitfruit & citrusfruit,49
2024-09-01103,2024-09-01,103,Fruit,Pitfruit & citrusfruit,55
2024-09-08103,2024-09-08,103,Fruit,Pitfruit & citrusfruit,44
2024-09-15103,2024-09-15,103,Fruit,Pitfruit & citrusfruit,50
2024-09-22103,2024-09-22,103,Fruit,Pitfruit & citrusfruit,55
2024-09-29103,2024-09-29,103,Fruit,Pitfruit & citrusfruit,38
2024-10-06103,2024-10-06,103,Fruit,Pitfruit & citrusfruit,36
2024-10-13103,2024-10-13,103,Fruit,Pitfruit & citrusfruit,40
2024-10-20103,2024-10-20,103,Fruit,Pitfruit & citrusfruit,43
2024-10-27103,2024-10-27,103,Fruit,Pitfruit & citrusfruit,32
2024-11-03103,2024-11-03,103,Fruit,Pitfruit & citrusfruit,39
2024-11-10103,2024-11-10,103,Fruit,Pitfruit & citrusfruit,54
2024-11-17103,2024-11-17,103,Fruit,Pitfruit & citrusfruit,35
2024-11-24103,2024-11-24,103,Fruit,Pitfruit & citrusfruit,44
2024-12-01103,2024-12-01,103,Fruit,Pitfruit & citrusfruit,35
2024-12-08103,2024-12-08,103,Fruit,Pitfruit & citrusfruit,53
2024-12-15103,2024-12-15,103,Fruit,Pitfruit & citrusfruit,62
2024-12-22103,2024-12-22,103,Fruit,Pitfruit & citrusfruit,100
2024-12-29103,2024-12-29,103,Fruit,Pitfruit & citrusfruit,61
2025-01-05103,2025-01-05,103,Fruit,Pitfruit & citrusfruit,36
2025-01-12103,2025-01-12,103,Fruit,Pitfruit & citrusfruit,47
2025-01-19103,2025-01-19,103,Fruit,Pitfruit & citrusfruit,45
2025-01-26103,2025-01-26,103,Fruit,Pitfruit & citrusfruit,53
2025-02-02103,2025-02-02,103,Fruit,Pitfruit & citrusfruit,48
2025-02-09103,2025-02-09,103,Fruit,Pitfruit & citrusfruit,37
2025-02-16103,2025-02-16,103,Fruit,Pitfruit & citrusfruit,57
2025-02-23103,2025-02-23,103,Fruit,Pitfruit & citrusfruit,41
2025-03-02103,2025-03-02,103,Fruit,Pitfruit & citrusfruit,54
2025-03-09103,2025-03-09,103,Fruit,Pitfruit & citrusfruit,65
2025-03-16103,2025-03-16,103,Fruit,Pitfruit & citrusfruit,51
2025-03-23103,2025-03-23,103,Fruit,Pitfruit & citrusfruit,47
2025-03-30103,2025-03-30,103,Fruit,Pitfruit & citrusfruit,51
2025-04-06103,2025-04-06,103,Fruit,Pitfruit & citrusfruit,61
2025-04-13103,2025-04-13,103,Fruit,Pitfruit & citrusfruit,48
2025-04-20103,2025-04-20,103,Fruit,Pitfruit & citrusfruit,37
2025-04-27103,2025-04-27,103,Fruit,Pitfruit & citrusfruit,57
2025-05-04103,2025-05-04,103,Fruit,Pitfruit & citrusfruit,69
2025-05-11103,2025-05-11,103,Fruit,Pitfruit & citrusfruit,69
2025-05-18103,2025-05-18,103,Fruit,Pitfruit & citrusfruit,54
2025-05-25103,2025-05-25,103,Fruit,Pitfruit & citrusfruit,45
2025-06-01103,2025-06-01,103,Fruit,Pitfruit & citrusfruit,44
2025-06-08103,2025-06-08,103,Fruit,Pitfruit & citrusfruit,58
2025-06-15103,2025-06-15,103,Fruit,Pitfruit & citrusfruit,81
2025-06-22103,2025-06-22,103,Fruit,Pitfruit & citrusfruit,62
2025-06-29103,2025-06-29,103,Fruit,Pitfruit & citrusfruit,99
2020-12-27104,2020-12-27,104,Fruit,Steenfruit en meloenen,20
2021-01-03104,2021-01-03,104,Fruit,Steenfruit en meloenen,18
2021-01-10104,2021-01-10,104,Fruit,Steenfruit en meloenen,20
2021-01-17104,2021-01-17,104,Fruit,Steenfruit en meloenen,15
2021-01-24104,2021-01-24,104,Fruit,Steenfruit en meloenen,19
2021-01-31104,2021-01-31,104,Fruit,Steenfruit en meloenen,17
2021-02-07104,2021-02-07,104,Fruit,Steenfruit en meloenen,11
2021-02-14104,2021-02-14,104,Fruit,Steenfruit en meloenen,21
